店舗名,町名,電話番号,取り扱い商品・サービス,大型店,lat,lng,精度,ソース
鉄板焼煌kiRaRi,江木町,027-381-6780,飲食店,,36.33669,139.020673,approx,geocoding.jp
鉄板焼ステーキ＆海鮮 ぶりっく,八千代町,027-321-5638,飲食店,,36.319721,138.991348,approx,geocoding.jp
鉄板焼きステーキハウスラプス,吉井町池,027-387-4047,飲食店,,36.259366,138.990426,approx,geocoding.jp
デニーズ 高崎大八木店,問屋町西,080-3438-1662,飲食店,,36.351313,139.006947,approx,geocoding.jp
輝鮨,本町,027-326-0123,飲食店,,36.33041,139.004075,approx,geocoding.jp
デルムンド,通町,027-325-2314,飲食店,,36.324914,139.010028,approx,geocoding.jp
伝蔵 問屋町店,緑町,027-386-8998,飲食店,,36.351247,139.010199,approx,geocoding.jp
天然たい焼きくま吉,棟高町,,飲食店,,36.388555,139.001698,approx,geocoding.jp
デンバープレミアム,八島町,027-388-9946,飲食店,OPA,36.323148,139.011303,approx,geocoding.jp
天松,寄合町,027-325-4972,飲食店,,36.327337,139.005364,approx,geocoding.jp
てん柳川,柳川町,027-321-6652,飲食店,,36.328075,139.004236,approx,geocoding.jp
東京餃子軒,棟高町,027-388-1419,飲食店,イオンモール,36.39098,139.00723,approx,geocoding.jp
峠の釜めし本舗 おぎのや群馬の台所／めら蔵,八島町,027-329-5656,飲食店,イーサイト,36.321995,139.013079,approx,geocoding.jp
とうふ料理 松邑,南大類町,027-352-0051,飲食店,,36.323643,139.043689,approx,geocoding.jp
どさんこ大将,緑町,080-5419-6161,飲食店,,36.348282,139.001341,approx,geocoding.jp
栃木屋,石原町,027-323-0653,飲食店,,36.311358,138.985925,approx,geocoding.jp
ドトール珈琲店,棟高町,027-386-2001,飲食店,イオンモール,36.391342,139.006442,approx,geocoding.jp
富美,乗附町,027-325-9157,飲食店,,36.32222,138.983378,approx,geocoding.jp
ドミノピザ 高崎緑町店,緑町,027-370-7733,飲食店,,36.35361,139.000683,approx,geocoding.jp
ドミノピザ 高崎南町店,南町,027-345-7750,飲食店,,36.31902,139.008442,approx,geocoding.jp
朋よし,吉井町長根,027-387-9855,飲食店,,36.25029,138.969645,approx,geocoding.jp
豊田屋旅館,八島町,027-322-3137,飲食店,,36.322028,139.009207,approx,geocoding.jp
豊丸水産 高崎駅西口店,八島町,027-320-7277,飲食店,,36.321764,139.011989,approx,geocoding.jp
ドライブイン みやもと,榛名山町,027-374-9555,飲食店,,36.4541,138.84978,approx,geocoding.jp
トラットリア ラウライタリコ,井野町,027-381-8787,飲食店,,36.353932,139.029858,approx,geocoding.jp
TORATTORIA Luana',通町,027-386-8796,飲食店,,36.341569,139.03292,approx,geocoding.jp
Trattoria Ume,請地町,027-395-0338,飲食店,,36.334183,139.003285,approx,geocoding.jp
トラットリアバンビーナ中居店,中居町,027-386-5455,飲食店,,36.316019,139.037474,approx,geocoding.jp
TRATTORIA MissaMarina,上並榎町,027-386-6939,飲食店,,36.343121,138.991254,approx,geocoding.jp
酉こう,柳川町,027-321-2288,飲食店,,36.329264,139.003766,approx,geocoding.jp
鳥章,綿貫町,027-346-0793,飲食店,,36.304446,139.078598,approx,geocoding.jp
鳥乃栖,新町,0274-50-8455,飲食店,,36.273653,139.105536,approx,geocoding.jp
鶏八,田町,027-386-1636,飲食店,,36.328038,139.006322,approx,geocoding.jp
登利平,棟高町,027-310-9055,飲食店,イオンモール,36.385045,139.008687,approx,geocoding.jp
登利平 群馬町店,福島町,027-372-4821,飲食店,,36.367184,139.001157,approx,geocoding.jp
登利平 高崎西支店,片岡町,027-322-6188,飲食店,,36.31644,138.997547,approx,geocoding.jp
登利平 高崎みさと店,箕郷町上芝,027-395-4828,飲食店,,36.380463,138.96305,approx,geocoding.jp
登利平 高崎むなだか店,棟高町,027-384-3652,飲食店,,36.385045,139.008687,approx,geocoding.jp
鳥放題 高崎駅前店,八島町,027-386-9768,飲食店,,36.321463,139.011563,approx,geocoding.jp
鳥MASA,上大類町,027-361-3887,飲食店,,36.333342,139.034115,approx,geocoding.jp
鶏むら,八島町,027-325-6465,飲食店,モントレー,36.322938,139.01194,approx,geocoding.jp
とろり天使のわらびもち高崎店,筑縄町,050-6865-8159,飲食店,,36.349612,138.986816,approx,geocoding.jp
呑 まじん,下横町,090-5339-3425,飲食店,,36.321145,139.006429,approx,geocoding.jp
とんかつ あじろ,緑町,027-362-0720,飲食店,,36.351262,139.000556,approx,geocoding.jp
とんかつ 若葉,上佐野町,027-327-3800,飲食店,,36.303882,139.022199,approx,geocoding.jp
とんかつ 信代,高関町,027-327-3280,飲食店,,36.324279,139.02816,approx,geocoding.jp
とんかつ みつ味,吉井町長根,027-387-6942,飲食店,,36.250128,138.969455,approx,geocoding.jp
とんかつ藤よし,飯塚町,027-362-5870,飲食店,,36.341881,139.006836,town,gsi
とんかつ富留川,下之城町,027-323-8977,飲食店,,36.31139,139.029834,approx,geocoding.jp
豚骨ネオ酒場BABE~ベイブ~,通町,027-333-4076,飲食店,,36.325874,139.008498,approx,geocoding.jp
どん丸 はなみずき,筑縄町,0273-35-8068,飲食店,,36.347707,138.989198,approx,geocoding.jp
中居ホルモン,中居町,027-395-4333,飲食店,,36.313415,139.042114,approx,geocoding.jp
長尾亭,榛名湖町,027-374-9250,飲食店,,36.471815,138.860453,approx,geocoding.jp
なかじゅう亭,八島町,027-387-0309,飲食店,OPA,36.324005,139.010447,exact,geocoding.jp
なかじゅう亭 上豊岡店,上豊岡町,027-344-2033,飲食店,,36.334789,138.986498,approx,geocoding.jp
なかじゅう亭 通町本店,通町,027-321-9391,飲食店,,36.324968,139.009704,approx,geocoding.jp
中野新太郎の部屋 ジャックダニエル,柳川町,027-386-3009,飲食店,,36.328477,139.003758,approx,geocoding.jp
なか馬や,新紺屋町,027-325-3855,飲食店,,36.328383,139.005089,approx,geocoding.jp
凪,上大類町,090-4369-8080,飲食店,,36.331526,139.017389,approx,geocoding.jp
和み処 まきの,並榎町,080-3425-2051,飲食店,,36.337969,138.995424,approx,geocoding.jp
和みや おかむ,昭和町,027-395-0375,飲食店,,36.33612,139.00272,approx,geocoding.jp
和屋 きらく,山名町,027-384-4553,飲食店,,36.271995,139.042968,approx,geocoding.jp
ナチュレルマン,金古町,027-329-6819,飲食店,,36.415798,138.999646,approx,geocoding.jp
菜の花,下小鳥町,027-365-5822,飲食店,,36.358471,138.994035,approx,geocoding.jp
菜の花,倉渕町三ノ倉,027-378-2624,飲食店,,36.4052,138.808633,approx,geocoding.jp
Navajo White,鞘町,027-322-6029,飲食店,,36.325302,139.00563,town,gsi
ナポリの食卓 パスタとピッツァ 高崎店,西国分町,027-360-6344,飲食店,,36.404986,139.007409,approx,geocoding.jp
成屋,新町,090-6567-3380,飲食店,,36.27673,139.107495,approx,geocoding.jp
ナンカレーハウス,江木町,027-381-6926,飲食店,,36.329705,139.014366,approx,geocoding.jp
なんじゃもんじゃ,上小鳥町,027-364-4137,飲食店,,36.354639,138.987956,approx,geocoding.jp
Niki★DINER,八島町,027-388-1731,飲食店,モントレー,36.323003,139.011802,approx,geocoding.jp
ニギロー,末広町,027-386-3133,飲食店,,36.333782,139.006766,approx,geocoding.jp
肉割烹 蕾,連雀町,027-393-6687,飲食店,,36.324927,139.007548,approx,geocoding.jp
Niksen,島野町,027-352-9620,飲食店,,36.330429,139.070944,approx,geocoding.jp
肉処はぬるや,井出町,,飲食店,,36.373884,138.991719,approx,geocoding.jp
ニクトラ,緑町,,飲食店,,36.352055,139.004461,approx,geocoding.jp
肉問屋 肉丸商店,棟高町,027-388-8290,飲食店,イオンモール,36.390856,139.007088,approx,geocoding.jp
西口18番,八島町,027-386-5457,飲食店,,36.321776,139.010438,approx,geocoding.jp
西上州焼肉処 鴨緑江,吉井町長根,027-387-6464,飲食店,,36.255353,138.965347,approx,geocoding.jp
二代目だるま本店,八千代町,070-8339-6001,飲食店,,36.322841,138.989408,approx,geocoding.jp
日本料理 WABI やまどり,東町,027-345-7377,飲食店,,36.324444,139.013443,approx,geocoding.jp
日本料理中むら,宮元町,027-326-4127,飲食店,,36.323526,139.004753,approx,geocoding.jp
日本料理 萬清,下室田町,090-9807-8636,飲食店,,36.384492,138.880221,approx,geocoding.jp
日本料理 ゆうき,柳川町,027-326-9984,飲食店,,36.327562,139.004258,approx,geocoding.jp
nuage,上大類町,,飲食店,,36.333739,139.032048,approx,geocoding.jp
ニュータウン ニュータウン,新町,,飲食店,,36.264488,139.107851,approx,geocoding.jp
ニュータンメン,寄合町,080-5462-7761,飲食店,,36.327175,139.005562,approx,geocoding.jp
ニューデリーマハトマ店,問屋町西,027-362-3451,飲食店,,36.348695,139.003491,approx,geocoding.jp
ニューマハラジャ,上大類町,027-352-1312,飲食店,,36.336594,139.028133,approx,geocoding.jp
温々,柳川町,050-1008-9759,飲食店,,36.329079,139.004626,approx,geocoding.jp
NOiR CAFE,上中居町,027-352-6810,飲食店,,36.321814,139.029462,approx,geocoding.jp
Bar Misty,砂賀町,027-386-9893,飲食店,,36.322905,139.009019,approx,geocoding.jp
BAR IPPO 高崎,通町,080-7273-0521,飲食店,,36.325126,139.009316,approx,geocoding.jp
パーネデリシア,八島町,027-326-1352,飲食店,イーサイト,36.322351,139.013461,approx,geocoding.jp
PERFECT BEER KITCHEN高崎,旭町,050-8892-9980,飲食店,,36.324222,139.010459,approx,geocoding.jp
Bar laughline,宮元町,027-386-2039,飲食店,,36.324545,139.005205,approx,geocoding.jp
海皇,下小鳥町,027-364-6133,飲食店,,36.352618,138.991146,approx,geocoding.jp
薄利多売半兵ヱ高崎店,八島町,027-310-5008,飲食店,,36.321092,139.011306,approx,geocoding.jp
パスタール,中泉町,027-372-8456,飲食店,,36.370774,139.001528,approx,geocoding.jp
パステル・イタリアーナ 高崎店,栄町,027-328-7744,飲食店,ヤマダデンキ LABI1,36.32283,139.013699,approx,geocoding.jp
パターテ 矢中町店,矢中町,027-347-5510,飲食店,,36.308914,139.046537,approx,geocoding.jp
はたお家,棟高町,027-372-0688,飲食店,,36.382816,139.009044,approx,geocoding.jp
バタチキ,八島町,027-329-6119,飲食店,OPA,36.323161,139.011267,approx,geocoding.jp
８９,栄町,027-384-4150,飲食店,,36.317973,139.014819,approx,geocoding.jp
麦香村,問屋町西,027-386-8262,飲食店,,36.348981,139.003829,approx,geocoding.jp
HappyBurg 高崎倉賀野店,倉賀野町,027-387-0925,飲食店,,36.296143,139.068555,approx,geocoding.jp
葉菜,箕郷町上芝,027-371-0522,飲食店,,36.384285,138.958346,approx,geocoding.jp
花鮨,片岡町,027-326-2317,飲食店,,36.321122,138.993931,approx,geocoding.jp
花菱,飯塚町,027-361-1666,飲食店,,36.34165,139.0096,approx,geocoding.jp
はなぶさ,上中居町,090-2213-8723,飲食店,,36.318904,139.036575,approx,geocoding.jp
はなまるうどん 高崎店,緑町,027-370-6870,飲食店,,36.351367,139.010538,approx,geocoding.jp
葉花テイクうどん,北双葉町,027-323-2488,飲食店,,36.3206,139.017829,approx,geocoding.jp
パブスナック MAI夢,江木町,090-8582-7623,飲食店,,36.335095,139.025891,approx,geocoding.jp
葉山一色亭,鍛冶町,027-323-6178,飲食店,,36.321924,139.005853,approx,geocoding.jp
Barrie Base Cafe,新町,0274-42-8211,飲食店,,36.274221,139.1061,approx,geocoding.jp
ばりきや 高崎店,問屋町,027-370-5550,飲食店,,36.348656,139.009552,approx,geocoding.jp
ばりきや源流,八島町,027-395-4165,飲食店,,36.321506,139.011275,approx,geocoding.jp
榛名十文字ミート,十文字町,027-384-2901,飲食店,,36.407363,138.914993,approx,geocoding.jp
榛名ドライブイン,上里見町,027-374-0288,飲食店,,36.375283,138.894652,approx,geocoding.jp
ParmenaraパルメナーラbyMarino,棟高町,027-310-9270,飲食店,イオンモール,36.390552,139.0069,approx,geocoding.jp
BAR LEON,連雀町,027-327-0086,飲食店,,36.324175,139.007097,approx,geocoding.jp
パンダ麻辣湯 (3/26 OPEN),八島町,,飲食店,OPA,36.323067,139.011095,approx,geocoding.jp
般若坊,榛名山町,027-374-9105,飲食店,,36.453247,138.849041,approx,geocoding.jp
バンビーナ上小塙店,上小塙町,027-377-0929,飲食店,,36.354596,138.984556,approx,geocoding.jp
Beer Cafe KUKULCAN,連雀町,027-322-5665,飲食店,,36.324189,139.006004,approx,geocoding.jp
BEER BAR BEAR,八島町,027-381-6864,飲食店,,36.322695,139.010745,approx,geocoding.jp
BEER BAR MIKE,鞘町,027-395-0626,飲食店,,36.325943,139.005482,approx,geocoding.jp
"Bee-Bee,Mitsuritto",片岡町,027-322-7579,飲食店,,36.316465,138.989785,approx,geocoding.jp
Beans Cafe,大八木町,,飲食店,,36.359739,139.001029,approx,geocoding.jp
BIOSK,中居町,027-350-7012,飲食店,,36.316635,139.04005,approx,geocoding.jp
挽肉亭 YOURS BURGER,上並榎町,080-7270-4025,飲食店,,36.337917,138.990399,approx,geocoding.jp
美串楽酒 暖,田町,0273-10-1330,飲食店,,36.328291,139.006332,approx,geocoding.jp
魚籠屋,榛名山町,027-374-9255,飲食店,,36.444004,138.843355,approx,geocoding.jp
ピザーラ群馬町店,棟高町,027-373-7300,飲食店,,36.391613,138.998776,approx,geocoding.jp
ピザーラ高碕北店,飯塚町,027-362-2622,飲食店,,36.342306,138.998148,approx,geocoding.jp
ピザーラ高崎南,北双葉町,027-325-2100,飲食店,,36.317797,139.01818,approx,geocoding.jp
ひさや,新保町,027-363-9899,飲食店,,36.347886,139.04142,approx,geocoding.jp
美食みやま,通町,027-321-3860,飲食店,,36.325004,139.009668,approx,geocoding.jp
Bistro Ocean,上中居町,027-321-3086,飲食店,,36.316794,139.033047,approx,geocoding.jp
Bistro KNOCKS,柳川町,027-320-7030,飲食店,,36.32916,139.003573,approx,geocoding.jp
ビストロ ルプティ・シャノワール,北新波町,027-344-2505,飲食店,,36.364135,138.971998,approx,geocoding.jp
BISTROT REGAL,宮元町,027-381-5866,飲食店,,36.321365,139.004952,approx,geocoding.jp
日高屋高崎緑町店,緑町,048-644-8447,飲食店,,36.35374,139.01069,approx,geocoding.jp
びっくりドンキー 高崎店,上大類町,027-345-7500,飲食店,,36.338381,139.026944,approx,geocoding.jp
ピッツェリア マーロ,中泉町,027-384-2099,飲食店,,36.376231,139.000474,approx,geocoding.jp
PIZZERIA BACI,連雀町,027-395-4846,飲食店,,36.324605,139.007797,approx,geocoding.jp
bibury+,緑町,027-384-8444,飲食店,,36.350771,139.004237,approx,geocoding.jp
百年味噌ラーメン マルキン本舗 高崎店,大沢町,027-388-9022,飲食店,,36.351414,139.062515,approx,geocoding.jp
ひょうたん山,寄合町,027-325-8831,飲食店,,36.327778,139.005543,approx,geocoding.jp
昼ラーメン 夜ちゃんこ酒場 紅丸,箕郷町生原,027-329-5840,飲食店,,36.397005,138.967864,approx,geocoding.jp
FAT DAY,緑町,027-386-2577,飲食店,,36.352873,139.004072,approx,geocoding.jp
"Food & Bar, Art space Sangam",中居町,027-386-4846,飲食店,,36.320415,139.037994,town,gsi
フードボート,八島町,027-386-3379,飲食店,OPA,36.323247,139.011256,approx,geocoding.jp
フォーの店 Hari Hari,上並榎町,027-363-3240,飲食店,,36.342604,138.989161,approx,geocoding.jp
ふぐ割烹すづき,片岡町,027-328-0242,飲食店,,36.318949,138.995339,approx,geocoding.jp
福祥居,中里見町,027-374-5608,飲食店,,36.369263,138.90498,approx,geocoding.jp
ふくちゃん,新保町,,飲食店,,36.357738,139.006447,approx,geocoding.jp
福ベーグル 高崎店,中居町,027-384-4829,飲食店,,36.32083,139.037692,approx,geocoding.jp
福舞十兵衛,宮元町,,飲食店,,36.324492,139.00519,approx,geocoding.jp
冨士久食堂,中里見町,027-374-0343,飲食店,,36.365981,138.910346,approx,geocoding.jp
藤花庵,上豊岡町,027-327-8005,飲食店,,36.335242,138.965296,approx,geocoding.jp
フジビタイ,本町,070-1479-5723,飲食店,,36.330202,139.001677,approx,geocoding.jp
双葉,吉井町吉井川,027-387-2030,飲食店,,36.253137,138.990131,approx,geocoding.jp
二葉,新町,0274-42-0034,飲食店,,36.27096,139.113089,approx,geocoding.jp
フュージョンレストラン オー・ドゥ・ピュール,栄町,027-329-6663,飲食店,,36.319169,139.016687,approx,geocoding.jp
プライムスターコーヒーマーケット,棟高町,080-7793-3735,飲食店,,36.385813,139.000139,approx,geocoding.jp
フライングガーデン 高崎上小塙店,上小塙町,027-340-7300,飲食店,,36.354576,138.983189,approx,geocoding.jp
フライングガーデン 高崎菅谷店,菅谷町,027-310-0100,飲食店,,36.379244,139.009883,approx,geocoding.jp
フラゴラ,八島町,070-1494-1515,飲食店,OPA,36.330182,139.023182,approx,geocoding.jp
ブラジル グリル,鞘町,027-386-5990,飲食店,,36.325448,139.005996,approx,geocoding.jp
フランス料理 パリの朝市,岩鼻町,027-347-4765,飲食店,,36.294157,139.076116,approx,geocoding.jp
フランス料理 リラダン,上大類町,027-325-0020,飲食店,,36.338073,139.027216,approx,geocoding.jp
プランタン,片岡町,027-323-3410,飲食店,,36.317813,138.989342,approx,geocoding.jp
フリークストーリー,鶴見町,027-327-2912,飲食店,,36.319178,139.01146,approx,geocoding.jp
フルーツ＆ケーキ room's,鞘町,027-324-7272,飲食店,,36.32473,139.005681,approx,geocoding.jp
フルール・アンジェリーナ,下里見町,027-343-3594,飲食店,,36.358927,138.921645,approx,geocoding.jp
ple cafe,箕郷町下芝,027-381-8313,飲食店,,36.379464,138.966609,approx,geocoding.jp
ぶるまん,柳川町,090-1425-3430,飲食店,,36.328181,139.004261,approx,geocoding.jp
PRECIOUS BUFFET,棟高町,027-310-4012,飲食店,イオンモール,36.390963,139.007193,approx,geocoding.jp
ブレッドガーデン,棟高町,027-310-9544,飲食店,イオンモール,36.390402,139.007074,approx,geocoding.jp
French toast cafe 'Le Bois',引間町,0270-32-9838,飲食店,,36.391996,139.015704,approx,geocoding.jp
